ds,tv_S,ooh_S,print_S,facebook_I,search_clicks_P,newsletter,type,solID
2017-04-24,17907.0671236531,674612.716101596,6.06685713309971,546.03659687507,24823.6007692558,22970.3914285466,saturatedSpendReversed,3_302_3
2017-05-01,280370.294322985,239839.562912884,0.801487638598788,154.423344790669,21262.5409046056,14217.9852878927,saturatedSpendReversed,3_302_3
2017-05-08,89219.5512794784,659667.205839126,0.105883890247215,43.6721083400091,17794.7306146643,14109.5006621053,saturatedSpendReversed,3_302_3
2017-05-15,28391.4825917379,234526.10740974,0.0139882359676622,12.3508077709811,1192.44946012165,24417.588171203,saturatedSpendReversed,3_302_3
2017-05-22,9034.74935927373,160266.156292602,0.00184797465440826,123202.491750492,79.9076842316806,28082.1182775987,saturatedSpendReversed,3_302_3
2017-05-29,2875.04168622215,56978.1208647673,53810.3335774678,34842.6112307061,16423.3910819549,15761.206660673,saturatedSpendReversed,3_302_3
2017-06-05,69355.8969571614,99919.9671125873,7108.84008722031,112192.663787726,17676.425076229,7591.11660821515,saturatedSpendReversed,3_302_3
2017-06-12,22070.4622793428,35523.7318635772,939.143172433918,31728.947294424,20679.5283275902,7492.64563406288,saturatedSpendReversed,3_302_3
2017-06-19,278970.871655253,12629.4629790402,124.069452612222,17715.8503574703,25047.4135898239,7843.63915501731,saturatedSpendReversed,3_302_3
2017-06-26,88774.2264180594,301925.05008121,34962.0573827187,5010.178591816,20048.6732061785,3836.41752186297,saturatedSpendReversed,3_302_3
2017-07-03,62455.4711297396,107340.95328411,76416.8094094633,201114.737800905,34872.5790869811,12340.8482887503,saturatedSpendReversed,3_302_3
2017-07-10,19874.6059121534,38162.0546186623,10095.3635101593,56876.7930128679,33758.5783699301,11200.177548956,saturatedSpendReversed,3_302_3
2017-07-17,80303.0053318526,216407.444373846,188515.023724097,16085.1940479425,31472.1330811501,6342.66854801165,saturatedSpendReversed,3_302_3
2017-07-24,25554.0556441684,76937.5756354715,24904.568855048,4549.01645916336,32759.5015025236,17368.8217434673,saturatedSpendReversed,3_302_3
2017-07-31,93518.7221798386,412552.989458339,14183.4559856455,1286.49680470508,35807.491102967,16218.6245494502,saturatedSpendReversed,3_302_3
2017-08-07,29759.566537757,343295.603289479,72878.09834802,363.831180514299,49829.7147790289,14695.7288894117,saturatedSpendReversed,3_302_3
2017-08-14,264823.001599679,122049.08902201,9627.86722499944,102.894253161222,3339.15796608365,24625.9925901884,saturatedSpendReversed,3_302_3
2017-08-21,84272.0853443527,43391.1182909663,86383.2631641525,51397.3051705288,223.761584265628,28156.2061495734,saturatedSpendReversed,3_302_3
2017-08-28,910985.497931022,15426.4907802884,11412.0237363362,52357.7078230946,62165.5887360203,43721.5449350746,saturatedSpendReversed,3_302_3
2017-09-04,289894.182776319,5484.45458811482,1507.63331909815,14807.1620361826,43761.3697280529,35543.030418718,saturatedSpendReversed,3_302_3
2017-09-11,458769.747010972,283508.843458081,34776.8388974094,25750.0485023157,44462.8720709643,14900.5645435659,saturatedSpendReversed,3_302_3
2017-09-18,145989.899064578,100793.589379485,4594.34034365896,7282.31155385239,51726.4122977233,21221.1579183818,saturatedSpendReversed,3_302_3
2017-09-25,673935.766196544,306891.323670762,606.954624474069,86275.9425382667,67970.4043535959,31880.1319270769,saturatedSpendReversed,3_302_3
2017-10-02,1049243.51888114,218537.572073372,80.1842894984718,24399.499407134,66126.3903683278,40843.402354174,saturatedSpendReversed,3_302_3
2017-10-09,668674.107514236,691262.882582419,138797.593082288,161311.107869353,53290.4144002582,29977.8493360097,saturatedSpendReversed,3_302_3
2017-10-16,212785.751674174,245759.060953573,18336.4388977924,164751.792602494,67868.6781412695,54623.1399709059,saturatedSpendReversed,3_302_3
2017-10-23,400416.570102406,173793.71675162,2422.4122622439,217480.858570518,65825.939073813,54434.552738574,saturatedSpendReversed,3_302_3
2017-10-30,162259.926919983,61787.4642262697,320.022944530198,239715.574469608,69031.4933100186,24100.5098860612,saturatedSpendReversed,3_302_3
2017-11-06,210252.021204997,619199.793776375,172841.611308318,173983.338050587,74424.9258157795,34510.7429473713,saturatedSpendReversed,3_302_3
2017-11-13,66906.4853422144,220139.058085452,22833.9668892672,303547.009169398,4987.31700582668,31670.239693248,saturatedSpendReversed,3_302_3
2017-11-20,435496.009499896,275711.245857051,13112.2437510476,183112.496198298,334.206996432564,30660.439409455,saturatedSpendReversed,3_302_3
2017-11-27,138583.720666297,98021.3730311055,73745.5813573426,146235.235088695,97856.705605435,52368.8010729056,saturatedSpendReversed,3_302_3
2017-12-04,261026.76903661,199552.740177558,9742.46971083568,101118.316176744,87171.0986741731,34753.1341675297,saturatedSpendReversed,3_302_3
2017-12-11,83064.0466445061,70945.3599671636,1287.06987346978,112116.146111775,78042.446720684,50138.7560433612,saturatedSpendReversed,3_302_3
2017-12-18,504550.575355197,197425.625840126,170.033770528544,70361.902819015,91302.0077069678,61075.352078498,saturatedSpendReversed,3_302_3
2017-12-25,838676.193237497,70189.1243362916,112780.796358625,203464.11274337,85671.7272128158,79235.3172705742,saturatedSpendReversed,3_302_3
2018-01-01,266883.885862855,24953.7675473034,54587.0473788974,172415.023161858,94031.9986366307,105785.193699517,saturatedSpendReversed,3_302_3
2018-01-08,84927.9007888652,16272.6096787503,7211.45112567357,226358.577059753,96033.9342379488,112133.687640228,saturatedSpendReversed,3_302_3
2018-01-15,320195.091793626,5785.26834678828,117057.699034571,64015.9447034665,91175.1368768107,50257.5803136245,saturatedSpendReversed,3_302_3
2018-01-22,101892.614838892,108577.789322985,160570.065567238,18104.2009960838,65661.3159756511,27606.5941641774,saturatedSpendReversed,3_302_3
2018-01-29,221193.310130895,38601.7768591098,21212.7828062739,5120.00713611045,71835.1995763641,23347.1576078384,saturatedSpendReversed,3_302_3
2018-02-05,70388.2268396328,13723.7752395928,38403.4037531312,25106.2277188124,90375.2210852283,64401.9258472707,saturatedSpendReversed,3_302_3
2018-02-12,91138.0707224676,106477.102003886,5073.44292324332,7100.23408980819,6056.16830763629,42296.5697041046,saturatedSpendReversed,3_302_3
2018-02-19,29001.9946441569,37854.9366107661,48005.9151493499,2008.00075163419,405.832197476229,34438.1048794961,saturatedSpendReversed,3_302_3
2018-02-26,101899.826757666,118779.257210577,81363.0230158227,567.878040014366,66749.533733499,31567.7629787528,saturatedSpendReversed,3_302_3
2018-03-05,32426.6051106763,42228.6216262361,10748.8038296515,160.600272718079,64899.5720189075,29300.3550416219,saturatedSpendReversed,3_302_3
2018-03-12,408720.707719903,184896.197811891,155071.015868214,45.4189910151638,52779.9742130813,19127.2904208314,saturatedSpendReversed,3_302_3
2018-03-19,130063.273034882,65734.6388661602,20486.3077531922,12.8448396127992,50749.2517712428,19778.7610166821,saturatedSpendReversed,3_302_3
2018-03-26,189467.588659416,176961.100618622,25125.0963821667,3.63261932929004,42477.2494929418,30941.3591293116,saturatedSpendReversed,3_302_3
2018-04-02,60292.4546019285,62913.5384079557,3319.25636736084,1.02733265570577,51799.9208791495,21566.6681694923,saturatedSpendReversed,3_302_3
2018-04-09,19186.2898960526,43475.1377561087,438.504301224708,0.290537568021403,52507.9920499284,48995.960988835,saturatedSpendReversed,3_302_3
2018-04-16,6105.46912388594,15456.3615362273,57.9304521589147,55857.9863089948,48076.4706934137,39034.0878826368,saturatedSpendReversed,3_302_3
2018-04-23,1942.88491546216,302408.074294618,7.65314565436059,15797.0676846042,35760.7402090373,16405.6371643015,saturatedSpendReversed,3_302_3
2018-04-30,618.265643169423,107512.678947524,1.01105094512619,392566.51499399,27716.6326528063,12668.2119646469,saturatedSpendReversed,3_302_3
2018-05-07,196.744749254885,150112.106844734,0.133569130891704,111020.826525403,42135.4642454648,4833.55549442885,saturatedSpendReversed,3_302_3
2018-05-14,62.608195663171,53368.1343891997,51027.3509790442,417223.787361039,2823.55561764302,21119.9851675202,saturatedSpendReversed,3_302_3
2018-05-21,7123.22320597649,68264.5380313437,6741.18248425771,117994.092592412,189.210359223265,26909.8188112553,saturatedSpendReversed,3_302_3
2018-05-28,2266.75504134779,24269.5350578327,32431.2388875277,72902.8442034807,33582.4750638737,38134.4536321083,saturatedSpendReversed,3_302_3
2018-06-04,721.32772888046,8628.35007618339,4284.46500429081,20617.4844526589,44875.1162180455,40264.8167521352,saturatedSpendReversed,3_302_3
2018-06-11,62589.6412088915,3067.56700776378,41251.0172414829,5830.78300716473,31182.9506274514,21989.1618740119,saturatedSpendReversed,3_302_3
2018-06-18,19917.3015703577,33833.587106925,5449.63886132946,1648.99023228105,44580.0324671331,31172.1577055983,saturatedSpendReversed,3_302_3
2018-06-25,6338.09196190468,12028.5795832491,78600.9474268733,104695.361525284,38109.8598960819,28070.7171752433,saturatedSpendReversed,3_302_3
2018-07-02,111681.510251404,319466.422902878,10383.9082349719,29608.6526128974,30715.5847193847,24632.1535632589,saturatedSpendReversed,3_302_3
2018-07-09,35539.3364867893,113577.294654537,87531.1431366774,281425.007182974,40379.3915230211,23899.7425323328,saturatedSpendReversed,3_302_3
2018-07-16,77727.7423887089,151975.210258867,11563.6692404893,79589.1542172145,43229.5337635392,17509.3700557976,saturatedSpendReversed,3_302_3
2018-07-23,97701.2544028948,54030.508367398,40322.6670852412,22508.4242954042,44755.0271531814,28701.5895426153,saturatedSpendReversed,3_302_3
2018-07-30,31090.533675535,19209.0264554783,5326.99526544527,6365.55532276737,71775.1238074296,19109.4289956791,saturatedSpendReversed,3_302_3
2018-08-06,107704.842513979,180406.228680549,54704.7450796121,1800.2279517845,72748.5142274544,66111.411271382,saturatedSpendReversed,3_302_3
2018-08-13,34273.8796309646,64138.3567204926,7227.00007468371,145720.16699532,4874.97835138296,42904.2926010602,saturatedSpendReversed,3_302_3
2018-08-20,472630.048183487,222362.587432219,954.753193776305,41210.7827930455,326.679028139983,34654.1506639613,saturatedSpendReversed,3_302_3
2016-11-21,102246.503133491,114111.269380577,83080.6106581312,55101.8227440932,0.513836591882134,0.0836939458261892,decompMedia,3_302_3
2016-11-28,14782.1178578807,75795.595488566,45912.5258647003,50168.4235785037,50213.3379124518,0.14387178857161,decompMedia,3_302_3
2016-12-05,49761.3433625861,131939.671018736,559.424389383309,35833.4865284396,48574.088558752,0.402222741137645,decompMedia,3_302_3
2016-12-12,6233.72773423501,91677.1934472382,5.26374980483667,34432.1558127883,41917.4295927754,0.177260194854931,decompMedia,3_302_3
2016-12-19,703.072232643419,145532.83614724,0.0493903445030254,24469.9364741879,37959.3118947163,0.0256216942838653,decompMedia,3_302_3
2016-12-26,328633.956688653,104805.545628395,0.000463422943071838,48144.2128624955,52876.2964121797,0.00196837545211809,decompMedia,3_302_3
2017-01-02,282195.616721885,157195.487691085,185534.028094138,49273.9063283471,45446.6687824693,0.239353787066995,decompMedia,3_302_3
2017-01-09,86480.8479833258,116856.263942595,24584.9670253097,49727.8406113722,47377.0897808984,0.145980965027202,decompMedia,3_302_3
2017-01-16,33807.4351434248,78149.0682224168,6751.14880343464,49085.784709251,46873.344304492,0.240530402108591,decompMedia,3_302_3
2017-01-23,4069.97958256285,47671.5573901815,126422.312314612,56486.4259674632,46578.1321218678,0.0862805361582212,decompMedia,3_302_3
2017-01-30,175870.061988464,27198.5435083754,3233.46333990102,52356.4021330982,49628.4669289908,0.140563436898351,decompMedia,3_302_3
2017-02-06,32436.3599443138,14871.5197076036,30.8385367408911,24227.4255798013,36435.4290055813,0.0197561119047963,decompMedia,3_302_3
2017-02-13,3891.87623922809,104202.52361499,0.289398456918929,53481.8462836612,221.543126336975,0.0517026758562283,decompMedia,3_302_3
2017-02-20,436.604535445297,67559.476708758,122960.794722841,25150.5519252657,0.639743966961625,0.0673430180946511,decompMedia,3_302_3
2017-02-27,48.5973617720821,40244.5192615108,3003.01862556085,63238.9519999437,26312.9720904412,0.124730975737928,decompMedia,3_302_3
2017-03-06,5.40451179373313,22604.7157253196,150333.648595412,34618.1533888959,36069.3721573494,0.0495922302102091,decompMedia,3_302_3
2017-03-13,21059.7787547686,12245.2791896444,5708.46843294436,12793.5427659398,32475.457094717,0.111290861104256,decompMedia,3_302_3
2017-03-20,2458.71105350615,6497.75463779392,173210.592013652,3789.22019520905,21721.1286427986,0.112384241570181,decompMedia,3_302_3
2017-03-27,274.929444971866,50066.0135308227,12263.2158883485,28579.6559052637,35393.1513484926,0.142874608164622,decompMedia,3_302_3
2017-04-03,30.5905330898652,28710.617921263,122.593338052544,9884.38605809539,24072.0802451093,0.0126571805962608,decompMedia,3_302_3
2017-04-10,3.4018343541659,157439.682762651,1.15098314778439,2852.09272149303,16810.6227065314,0.00130644935924265,decompMedia,3_302_3
2017-04-17,11536.6220392816,117116.900074646,0.0107995792674949,774.672943737845,18090.6320342474,0.0109374580085374,decompMedia,3_302_3
2017-04-24,1317.15573347072,144682.109689584,0.000101330976553532,206.82842370692,17076.0158416519,0.0385431720689238,decompMedia,3_302_3
2017-05-01,156124.511343377,103955.919142234,9.5077465564337e-07,54.9647498518068,13139.1644298911,0.0108288001534317,decompMedia,3_302_3
2017-05-08,26812.0178170558,143813.041986657,8.92098819240891e-09,14.5888223708064,9516.77097435678,0.0106090393430329,decompMedia,3_302_3
2017-05-15,3173.55453734205,103091.956522965,8.37044086696556e-11,3.87091181285028,31.7621298741381,0.0451592179090864,decompMedia,3_302_3
2017-05-22,355.439069525546,88800.2445419222,7.8538698624199e-13,36569.6168403396,0.0914669308371655,0.0645858349087851,decompMedia,3_302_3
2017-05-29,39.5557801514081,55510.8582660018,78233.6882655895,13820.9009603786,8180.0346383581,0.0142613567789384,decompMedia,3_302_3
2017-06-05,16982.3980377555,72434.5976856698,1206.95108575826,34453.3079311304,9398.93465555279,0.00199990831256854,decompMedia,3_302_3
2017-06-12,1963.69994418216,43619.9181327005,11.3935263587678,12708.8400190737,12510.936266456,0.00193062020112449,decompMedia,3_302_3
2017-06-19,155221.168529088,24674.6887530504,0.106909995561941,7365.21008537771,17326.8812282744,0.00218466543994082,decompMedia,3_302_3
2017-06-26,26573.1776187483,112939.081133781,38541.7753780229,2078.78093760176,11838.7139669782,0.000316071669061131,decompMedia,3_302_3
2017-07-03,13999.6851130498,74800.2993388527,117698.882135665,48065.6935533447,28082.3518782256,0.00740780116966141,decompMedia,3_302_3
2017-07-10,1607.5467846185,45284.5807447439,2689.99393935771,20963.4127347579,26920.2536328262,0.00570771413819498,decompMedia,3_302_3
2017-07-17,22184.727350297,100009.541156181,182339.871134188,6707.55381683689,24473.7523331449,0.0012308297472644,decompMedia,3_302_3
2017-07-24,2596.9733090039,64191.6581350167,19709.0978547905,1882.42883889248,25860.7386057551,0.0184687704733214,decompMedia,3_302_3
2017-07-31,29157.5146946618,125306.550694381,5799.21243773488,507.193797276934,29040.7440327308,0.015391520005063,decompMedia,3_302_3
2017-08-07,3470.73941783228,118011.428832668,112436.669755318,135.118286506787,41243.226460596,0.0118298095753907,decompMedia,3_302_3
2017-08-14,145940.452566535,79149.1101262844,2414.71677117248,35.8867402066792,293.920479263325,0.0461612559266634,decompMedia,3_302_3
2017-08-21,24203.544131288,48391.431593426,130739.337256878,19300.0530639235,0.849637697239677,0.0650178877825937,decompMedia,3_302_3
2017-08-28,339743.647868669,27651.5181303946,3553.29251958317,19596.7180283444,48694.0823731735,0.186169161595183,decompMedia,3_302_3
2017-09-04,162199.276718756,15133.1416306715,33.9441117604352,6187.1509763945,36481.1270938502,0.115529000305303,decompMedia,3_302_3
2017-09-11,247338.11361073,110466.61329684,38162.9882404114,10497.112299953,37072.2180512154,0.0122757527416781,decompMedia,3_302_3
2017-09-18,62288.1534324042,72719.687134397,442.688052528627,3045.43104294521,42573.2444352883,0.0313407653352431,decompMedia,3_302_3
2017-09-25,306851.241280379,113581.660559677,4.16291074015568,28798.8605313357,51348.2881372848,0.0886881891744287,decompMedia,3_302_3
2017-10-02,351161.192359503,100383.443600025,0.0390608348860952,9983.44786930794,50555.2830878307,0.159848875480756,decompMedia,3_302_3
2017-10-09,305829.647230831,145625.695349136,168800.496364279,42849.767174503,43616.0824382692,0.0761226688339676,decompMedia,3_302_3
2017-10-16,109883.44334952,104898.51930509,10243.7837988906,43348.5451576306,51305.686898218,0.294686222791054,decompMedia,3_302_3
2017-10-23,222660.420503637,91771.7818512291,101.313703356102,49904.0207218133,50421.8206955316,0.292744916291466,decompMedia,3_302_3
2017-10-30,73664.7470806172,57767.7011835018,0.951095167788675,52168.1648665306,51784.9256759177,0.0436584851535239,decompMedia,3_302_3
2017-11-06,108072.545498585,141347.402007626,179234.640959253,44638.6651398685,53801.0702227464,0.10762643547101,decompMedia,3_302_3
2017-11-13,15896.2729382563,100662.459767816,16429.9699890998,57488.9378109183,696.31498408811,0.0872541785728908,decompMedia,3_302_3
2017-11-20,238045.458712048,109374.518767347,4862.01944825075,45849.5352637174,2.02466738102755,0.0805192610783288,decompMedia,3_302_3
2017-11-27,57228.6092577919,71808.6786600042,113758.511202941,40540.0453439953,59674.1138839417,0.27154982117416,decompMedia,3_302_3
2017-12-04,143406.085716256,96932.7737279255,2480.69360174336,32160.9189528851,57467.2769196842,0.109458901756307,decompMedia,3_302_3
2017-12-11,23581.9752935666,61762.9804820066,23.5688221849325,34438.0516305836,54982.9021055407,0.248893385378967,decompMedia,3_302_3
2017-12-18,263684.444775574,96528.7019122873,0.221169132233433,24771.5597262048,58397.3525290422,0.361093229377958,decompMedia,3_302_3
2017-12-25,331928.687871763,61446.6519502177,154858.179120142,48339.3771498126,57102.3063633579,0.533386563463893,decompMedia,3_302_3
2018-01-01,147308.690784064,36113.8670870041,79802.2147044102,44424.2847634038,58956.5934215012,0.714165563966543,decompMedia,3_302_3
2018-01-08,24543.5432274796,28497.6050009322,1247.25935643008,50838.2933397968,59341.274939649,0.745243312119525,decompMedia,3_302_3
2018-01-15,180639.706406588,15623.1060386942,157674.356630114,23028.0238457711,58370.3376661372,0.250092697694657,decompMedia,3_302_3
2018-01-22,33921.9452944378,75182.6998309744,176173.189806666,7520.76718789622,50348.1759358236,0.0618495458767595,decompMedia,3_302_3
2018-01-29,115867.09935224,45555.3299434325,14045.4422128598,2125.55248244976,52873.6111394498,0.0402080678304879,decompMedia,3_302_3
2018-02-05,17448.9621583803,25874.9071241741,45707.247160389,10252.8921620617,58197.8274256591,0.394814816855041,decompMedia,3_302_3
2018-02-12,27849.8912620359,74531.265765943,556.1806232955,2968.11782640641,1054.53076854761,0.17296541187625,decompMedia,3_302_3
2018-02-19,3304.64341556095,45094.3775369017,66184.0116571181,806.968344190821,3.08236823095598,0.107080094511713,decompMedia,3_302_3
2018-02-26,33926.1542358859,78218.1227348938,124488.932225699,215.507989096385,50828.236939025,0.0865582832909638,decompMedia,3_302_3
2018-03-05,4085.45742823157,47721.1608138734,3102.13570125932,57.2754064871507,50002.5695291022,0.0718851119991486,decompMedia,3_302_3
2018-03-12,226458.445721245,94070.4078488742,174575.662200238,15.2024065486799,43280.9811499656,0.0238441594556284,decompMedia,3_302_3
2018-03-19,51528.4472596451,59535.1426930674,13032.1364261117,4.03373678068284,41897.1257069876,0.0260470768967508,decompMedia,3_302_3
2018-03-26,93139.6543619467,92439.7784415295,20072.8949866438,1.07019578557333,35371.2646197232,0.0823653969160496,decompMedia,3_302_3
2018-04-02,13114.9060993151,58279.3671623526,209.391098668105,0.283928134368745,42623.3346440826,0.0326949547299678,decompMedia,3_302_3
2018-04-09,1502.84974027531,48439.4492424831,1.96675043583514,0.0753270289640246,43100.3612833759,0.237413975328081,decompMedia,3_302_3
2018-04-16,167.682533740354,27681.7821560061,0.0184539313627169,20659.4499871626,39948.0258862732,0.144061952006271,decompMedia,3_302_3
2018-04-23,18.6529876478248,113002.013407505,0.000173150722968257,6590.60716072876,28993.1999666305,0.0158687805071456,decompMedia,3_302_3
2018-04-30,2.0742581910896,74853.5885628169,1.62464948689002e-06,62883.282079034,20322.2568557579,0.00794729714279936,decompMedia,3_302_3
2018-05-07,0.230653988027465,86432.0032785131,1.52438633101663e-08,34218.8025743024,35069.7944095742,0.000590435880804739,decompMedia,3_302_3
2018-05-14,0.0256482249743358,53734.4277847243,72521.321177447,64085.0380907241,204.704452045649,0.0309505676332079,decompMedia,3_302_3
2018-05-21,225.35491140198,60631.0814472579,1068.55952217816,35587.6241902496,0.590975103131963,0.0579555477999452,decompMedia,3_302_3
2018-05-28,25.0717228932691,35571.0923675119,33445.576594325,25446.7164459143,26734.6436874825,0.136455478555978,decompMedia,3_302_3
2018-06-04,2.78807777514611,19786.4673655949,376.956178671319,8517.36064557069,37414.5686120492,0.154732170706876,decompMedia,3_302_3
2018-06-11,14055.3718971641,10658.0525578826,51760.7670402539,2428.22278281937,24159.1422347058,0.0343965194887816,decompMedia,3_302_3
2018-06-18,1614.15072457235,42515.0552455706,655.619052719947,657.219014431986,37169.891435152,0.0838980495520764,decompMedia,3_302_3
2018-06-25,180.146519442147,23993.8978813488,120777.010680957,32920.3832908131,31329.9462732324,0.0645194849129084,decompMedia,3_302_3
2018-07-02,39788.7913432964,115165.868421362,2868.03952195664,11936.0690023703,23648.5298858913,0.0461910678179714,decompMedia,3_302_3
2018-07-09,4861.13213206205,76695.9884887079,132082.284306328,55815.5682522795,33480.878591524,0.0427231123652759,decompMedia,3_302_3
2018-07-16,20911.5152462201,86876.0439814073,3661.11696584969,27163.7335090842,36025.8330478617,0.0188682694472007,decompMedia,3_302_3
2018-07-23,31506.013335669,54066.021007789,49779.5633126683,9255.46039555891,37315.222287768,0.0682457336611944,decompMedia,3_302_3
2018-07-30,3771.69982597857,31271.3426322372,622.190547502945,2655.8147319435,52851.2325445401,0.023785390725793,decompMedia,3_302_3
2018-08-06,37369.2895996681,93155.116500912,80038.8358397165,720.181404965108,53208.9139713286,0.411872362663066,decompMedia,3_302_3
2018-08-13,4538.29437651627,58829.0763847181,1253.43184012406,40457.3589295862,663.132274900292,0.178557152244023,decompMedia,3_302_3
2018-08-20,252547.511146911,101046.915191241,11.8350729200941,16012.923917247,1.92724868677529,0.108708858659897,decompMedia,3_302_3
2015-11-23,167687.6,0,95463.6666666667,72903852.7125913,0,19401.6538461538,rawMedia,3_305_4
2015-11-30,214600.9,0,0,16581099.5453259,29511.7154573556,14791,rawMedia,3_305_4
2015-12-07,0,248022,3404,49954773.6704713,36132.358958479,14544,rawMedia,3_305_4
2015-12-14,625877.3,0,132600,31649297.028794,36804.2109583039,2800,rawMedia,3_305_4
2015-12-21,0,520005,0,8802269.47875135,28401.7440689961,15478,rawMedia,3_305_4
2015-12-28,249189.8,0,239417.333333333,49902081.1072813,38061.7759105633,13817,rawMedia,3_305_4
2016-01-04,5152.9,425163,0,41147695.8176496,36289.5137845771,28817,rawMedia,3_305_4
2016-01-11,22141.7,0,176859.666666667,56554690.6011959,34765.1089945226,19082,rawMedia,3_305_4
2016-01-18,0,0,0,35730563.6390355,28023.4815016389,19679,rawMedia,3_305_4
2016-01-25,0,0,84329.3333333333,31861260.5535892,21069.7392458096,15095,rawMedia,3_305_4
2016-02-01,123838.7,79645,0,0,28023.9772998262,9795,rawMedia,3_305_4
2016-02-08,0,0,35726.6666666667,34249657.5537999,21323.3319736086,10876,rawMedia,3_305_4
2016-02-15,497073.3,0,18363,15189759.0246453,0,19401.6538461538,rawMedia,3_305_4
2016-02-22,0,0,0,0,0,19401.6538461538,rawMedia,3_305_4
2016-02-29,311672.2,0,0,32458460.7268688,16067.6701187622,583,rawMedia,3_305_4
2016-03-07,0,0,123795.666666667,0,28877.3841721821,8224,rawMedia,3_305_4
2016-03-14,148293.3,82489,0,0,17065.2347626397,5311,rawMedia,3_305_4
2016-03-21,0,0,0,0,21110.4573525488,7428,rawMedia,3_305_4
2016-03-28,0,123916,101845.666666667,80241679.4620443,18271.1453880183,10025,rawMedia,3_305_4
2016-04-04,0,0,0,3439178.32292279,13909.6565939253,9460,rawMedia,3_305_4
2016-04-11,0,124526,0,0,13329.7718956368,2964,rawMedia,3_305_4
2016-04-18,83450.5,0,0,28249364.1045741,17090.7233280363,11663,rawMedia,3_305_4
2016-04-25,0,0,0,0,12314.6742164972,6317,rawMedia,3_305_4
2016-05-02,0,0,93889.3333333333,0,11055.0434847595,5408,rawMedia,3_305_4
2016-05-09,0,93671,0,0,13268.1427125586,1900,rawMedia,3_305_4
2016-05-16,0,0,0,50755966.7683567,0,19401.6538461538,rawMedia,3_305_4
2016-05-23,0,233330,0,0,0,19401.6538461538,rawMedia,3_305_4
2016-05-30,0,0,0,0,13697.3625576124,9003,rawMedia,3_305_4
2016-06-06,0,0,0,0,9330.99615876563,4305,rawMedia,3_305_4
2016-06-13,0,0,0,0,14439.943109639,7217,rawMedia,3_305_4
2016-06-20,153542.9,232328,0,33454960.6557654,13426.1853670003,1983,rawMedia,3_305_4
2016-06-27,0,0,0,0,11025.0915131764,3437,rawMedia,3_305_4
2016-07-04,75907.6,0,38763,0,13000.9753927588,4147,rawMedia,3_305_4
2016-07-11,0,0,0,0,17558.7421924574,8479,rawMedia,3_305_4
2016-07-18,14253.1,599331,35855,33729872.8687114,12646.6102778097,6348,rawMedia,3_305_4
2016-07-25,0,0,0,0,18869.8338730028,13762,rawMedia,3_305_4
2016-08-01,211351.9,307907,0,53605561.3881105,20555.155102862,11841,rawMedia,3_305_4
2016-08-08,0,0,6058.33333333333,0,21913.056334795,17162,rawMedia,3_305_4
2016-08-15,214730.1,0,0,15373941.6231327,0,19401.6538461538,rawMedia,3_305_4
2016-08-22,0,0,104848,11664166.5346404,0,19401.6538461538,rawMedia,3_305_4
2016-08-29,179933.7,299336,0,0,27453.5393575206,2453,rawMedia,3_305_4
2016-09-05,159463.8,164644,23110.3333333333,3879870.3646725,21811.126985494,3186,rawMedia,3_305_4
2016-09-12,0,300217,0,0,30396.4989346336,11247,rawMedia,3_305_4
2016-09-19,0,61302,191524.666666667,54564098.3619797,31697.6806069724,15280,rawMedia,3_305_4
2016-09-26,0,304454,0,0,22420.1181496028,2886,rawMedia,3_305_4
2016-10-03,1084024.8,228506,73598.6666666667,42679536.9426691,28940.1273785625,14067,rawMedia,3_305_4
2016-10-10,0,0,80428.3333333333,46050657.171974,37640.4867839068,24098,rawMedia,3_305_4
2016-10-17,610420.1,55867,0,61417892.420928,36705.0621011294,26550,rawMedia,3_305_4
2016-10-24,0,297961,70207.3333333333,63942540.2611415,31599.3953431025,17728,rawMedia,3_305_4
2016-10-31,704960.9,0,0,71765591.9360446,34659.9239814561,13989,rawMedia,3_305_4
2016-11-07,0,267379,86578.6666666667,64033311.3669239,42223.9926952869,29426,rawMedia,3_305_4
2016-11-14,392432.9,0,0,52199572.1605198,0,19401.6538461538,rawMedia,3_305_4
2016-11-21,52177.9,271909,54698,80485549.8926248,0,19401.6538461538,rawMedia,3_305_4
2016-11-28,0,0,31072,53736753.4976524,73955.9563237708,27941,rawMedia,3_305_4
2016-12-05,106908,448276,0,21469926.0322354,65123.9879303263,51273,rawMedia,3_305_4
2016-12-12,0,0,0,29472934.6021818,52768.8606138225,19606,rawMedia,3_305_4
2016-12-19,0,627975,0,14122124.6898919,47686.7842705688,4453,rawMedia,3_305_4
2016-12-26,807907.6,0,0,68537049.499028,77849.5859956718,559,rawMedia,3_305_4
2017-01-02,307907.6,850680,209986,58171140.2101937,58179.8415290192,46507,rawMedia,3_305_4
2017-01-09,0,0,0,58671678.0297663,63213.96521274,21771,rawMedia,3_305_4
2017-01-16,44349.7,0,11517.3333333333,56039474.6180184,61912.6340950141,35351,rawMedia,3_305_4
2017-01-23,0,0,80857.3333333333,86758062.4439567,61384.3735386268,13998,rawMedia,3_305_4
2017-01-30,301837.2,0,0,60054669.933808,68123.1128736865,27415,rawMedia,3_305_4
2017-02-06,0,0,0,0,44602.7678886778,4085,rawMedia,3_305_4
2017-02-13,0,239482,0,88205178.523459,0,19401.6538461538,rawMedia,3_305_4
