ds,tv_S,ooh_S,print_S,facebook_I,search_clicks_P,newsletter,type,solID
2017-06-05,68441,79663,0,92761.5957523489,20100,,rawSpend,3_276_3
2017-06-12,0,0,0,0,16700,,rawSpend,3_276_3
2017-06-19,271947.6,0,0,938.115274090074,23800,,rawSpend,3_276_3
2017-06-26,0,297435,34945.6666666667,0,20000,,rawSpend,3_276_3
2017-07-03,34205.7,0,71798,199503.414944841,28400,,rawSpend,3_276_3
2017-07-10,0,0,0,0,27900,,rawSpend,3_276_3
2017-07-17,73978.5,202840,187181.333333333,0,28900,,rawSpend,3_276_3
2017-07-24,0,0,0,0,29000,,rawSpend,3_276_3
2017-07-31,85386.9,385200,10893.3333333333,0,34000,,rawSpend,3_276_3
2017-08-07,0,196624,71004.3333333333,0,40200,,rawSpend,3_276_3
2017-08-14,255352.9,0,0,0,0,,rawSpend,3_276_3
2017-08-21,0,0,85111.3333333333,40280.3430714441,0,,rawSpend,3_276_3
2017-08-28,884168.4,0,0,26967.809573429,52500,,rawSpend,3_276_3
2017-09-04,0,0,0,0,48700,,rawSpend,3_276_3
2017-09-11,366519.5,281559,34577.6666666667,18653.0045979246,41900,,rawSpend,3_276_3
2017-09-18,0,0,0,0,48300,,rawSpend,3_276_3
2017-09-25,627478.8,271057,0,75870.0218147959,57300,,rawSpend,3_276_3
2017-10-02,834783.4,109431,0,0,55100,,rawSpend,3_276_3
2017-10-09,334783.4,613568,138787,160457.172430985,60100,,rawSpend,3_276_3
2017-10-16,0,0,0,125711.221852087,56900,,rawSpend,3_276_3
2017-10-23,332703.8,86421,0,141956.391147518,59400,,rawSpend,3_276_3
2017-10-30,34839.2,0,0,158201.560442949,63500,,rawSpend,3_276_3
2017-11-06,158617.6,597233,172799.333333333,106584.448704671,73700,,rawSpend,3_276_3
2017-11-13,0,0,0,228003.055403025,0,,rawSpend,3_276_3
2017-11-20,414205,197447,10095.6666666667,98398.9246575906,0,,rawSpend,3_276_3
2017-11-27,0,0,72013.3333333333,73913.7972399534,112600,,rawSpend,3_276_3
2017-12-04,216926.6,164704,0,49694.0359385557,95500,,rawSpend,3_276_3
2017-12-11,0,0,0,90910.8371980631,83400,,rawSpend,3_276_3
2017-12-18,478117.9,172203,0,30356.3307500258,87500,,rawSpend,3_276_3
2017-12-25,678117.9,0,112758.333333333,216796.440186449,75600,,rawSpend,3_276_3
2018-01-01,0,0,39687.6666666667,128436.327738085,79900,,rawSpend,3_276_3
2018-01-08,0,7401,0,164189.308706815,81300,,rawSpend,3_276_3
2018-01-15,293169.3,0,116105,0,75600,,rawSpend,3_276_3
2018-01-22,0,106521,145105.666666667,0,69200,,rawSpend,3_276_3
2018-01-29,188769,0,0,0,67200,,rawSpend,3_276_3
2018-02-05,0,0,35601,14189.4104375883,79600,,rawSpend,3_276_3
2018-02-12,68739.1,101598,0,0,0,,rawSpend,3_276_3
2018-02-19,0,0,47335.6666666667,0,0,,rawSpend,3_276_3
2018-02-26,92670.8,105321,75021,0,55600,,rawSpend,3_276_3
2018-03-05,0,0,0,0,55200,,rawSpend,3_276_3
2018-03-12,398401.9,169883,153651,0,53100,,rawSpend,3_276_3
2018-03-19,0,0,0,0,44700,,rawSpend,3_276_3
2018-03-26,148078.8,153591,22418.6666666667,0,47500,,rawSpend,3_276_3
2018-04-02,0,0,0,0,41400,,rawSpend,3_276_3
2018-04-09,0,21108,0,0,44800,,rawSpend,3_276_3
2018-04-16,0,0,0,63397.8143515393,37300,,rawSpend,3_276_3
2018-04-23,0,296913,0,0,27700,,rawSpend,3_276_3
2018-04-30,0,0,0,384017.91897368,23800,,rawSpend,3_276_3
2018-05-07,0,111889,0,0,35400,,rawSpend,3_276_3
2018-05-14,0,0,51027.3333333333,391213.423279405,0,,rawSpend,3_276_3
2018-05-21,7103.3,49291,0,0,0,,rawSpend,3_276_3
2018-05-28,0,0,31540.6666666667,30271.2775076413,34800,,rawSpend,3_276_3
2018-06-04,0,0,0,0,35400,,rawSpend,3_276_3
2018-06-11,62360.1,0,40685,0,34000,,rawSpend,3_276_3
2018-06-18,0,32743,0,0,40600,,rawSpend,3_276_3
2018-06-25,0,0,77881,112708.282156352,38700,,rawSpend,3_276_3
2018-07-02,109664.6,315190,0,0,29500,,rawSpend,3_276_3
2018-07-09,0,0,86159.3333333333,242394.064014475,38900,,rawSpend,3_276_3
2018-07-16,66418.4,111596,0,0,38600,,rawSpend,3_276_3
2018-07-23,72966.7,0,38795,0,51900,,rawSpend,3_276_3
2018-07-30,0,0,0,0,58100,,rawSpend,3_276_3
2018-08-06,97811.2,173577,54001,0,65800,,rawSpend,3_276_3
2018-08-13,0,0,0,133522.511632676,0,,rawSpend,3_276_3
2018-08-20,461723.4,199560,0,0,0,,rawSpend,3_276_3
2018-08-27,0,0,0,135254.195647623,64400,,rawSpend,3_276_3
2018-09-03,87460.6,127900,5793.33333333333,0,73000,,rawSpend,3_276_3
2018-09-10,0,0,4020,0,78800,,rawSpend,3_276_3
2018-09-17,0,86476,72638,102086.833247381,70200,,rawSpend,3_276_3
2018-09-24,6659.5,54975,0,0,81700,,rawSpend,3_276_3
2018-10-01,1175275.8,49176,20238.3333333333,27505.3460652988,92600,,rawSpend,3_276_3
2018-10-08,0,0,19423.6666666667,60475.3849432094,86200,,rawSpend,3_276_3
2018-10-15,333671.4,118326,7793.33333333333,73277.5989869177,95700,,rawSpend,3_276_3
2018-10-22,0,0,0,0,101200,,rawSpend,3_276_3
2018-10-29,189674.8,0,15961,237954.284762006,103500,,rawSpend,3_276_3
2018-11-05,0,272610,10916.3333333333,0,105400,,rawSpend,3_276_3
2018-11-12,430131.9,0,0,261854.245872038,0,,rawSpend,3_276_3
2018-11-19,0,88225,0,0,0,,rawSpend,3_276_3
2018-11-26,401439,0,113471,210107.853205335,120000,,rawSpend,3_276_3
2018-12-03,0,100423,0,0,104900,,rawSpend,3_276_3
2018-12-10,0,0,47120,0,118300,,rawSpend,3_276_3
2018-12-17,0,28807,0,0,116600,,rawSpend,3_276_3
2018-12-24,1185349.3,0,55889.6666666667,272040.222180001,128600,,rawSpend,3_276_3
2018-12-31,385349.3,0,0,0,108700,,rawSpend,3_276_3
2019-01-07,0,618,6777,44274.4433338182,127700,,rawSpend,3_276_3
2019-01-14,86879.8,0,5513.33333333333,0,122200,,rawSpend,3_276_3
2019-01-21,0,51141,21901.6666666667,85845.0660816449,103600,,rawSpend,3_276_3
2019-01-28,237573,0,0,0,114000,,rawSpend,3_276_3
2019-02-04,0,0,32040.3333333333,0,104400,,rawSpend,3_276_3
2019-02-11,95421.3,0,8939.33333333333,63309.3589794594,0,,rawSpend,3_276_3
2019-02-18,0,0,3762.66666666667,0,0,,rawSpend,3_276_3
2019-02-25,135907.2,57906,4843.66666666667,0,91400,,rawSpend,3_276_3
2019-03-04,0,0,0,0,74600,,rawSpend,3_276_3
2019-03-11,41177.4,0,0,0,67800,,rawSpend,3_276_3
2019-03-18,0,0,0,183622.273526816,53700,,rawSpend,3_276_3
2019-03-25,26125.4,10810,0,0,59800,,rawSpend,3_276_3
2019-04-01,0,0,0,99259.6634705213,59100,,rawSpend,3_276_3
2019-04-08,359173.6,3857,0,0,55900,,rawSpend,3_276_3
2019-04-15,0,0,22471.6666666667,0,48000,,rawSpend,3_276_3
2019-04-22,36588,0,0,47907.9178484821,47000,,rawSpend,3_276_3
2019-04-29,0,0,93494.3333333333,75393.723657443,42200,,rawSpend,3_276_3
2019-05-06,27719.2,0,0,0,54600,,rawSpend,3_276_3
2019-05-13,0,0,15928,193651.751868791,0,,rawSpend,3_276_3
2019-05-20,219302.9,10817,28421.6666666667,0,0,,rawSpend,3_276_3
2019-05-27,0,6877,0,0,39100,,rawSpend,3_276_3
2019-06-03,0,0,10439.3333333333,0,46500,,rawSpend,3_276_3
2019-06-10,0,0,0,1485.85815504597,31100,,rawSpend,3_276_3
2019-06-17,0,0,0,0,36100,,rawSpend,3_276_3
2019-06-24,46203.6,0,0,0,37000,,rawSpend,3_276_3
2019-07-01,0,0,0,0,47900,,rawSpend,3_276_3
2019-07-08,39527.7,0,0,0,46000,,rawSpend,3_276_3
2019-07-15,0,124622,0,0,57900,,rawSpend,3_276_3
2019-07-22,90371.3,0,0,85804.2405253004,63900,,rawSpend,3_276_3
2019-07-29,0,72061,0,0,71400,,rawSpend,3_276_3
2019-08-05,97574.8,0,0,462011.742240227,81100,,rawSpend,3_276_3
2019-08-12,0,63650,0,0,0,,rawSpend,3_276_3
2019-08-19,0,0,24152,292347.534331714,0,,rawSpend,3_276_3
2019-08-26,0,72229,0,0,97400,,rawSpend,3_276_3
2019-09-02,1698.1,0,102983.666666667,121138.759541499,96000,,rawSpend,3_276_3
2019-09-09,369508.5,7959,0,0,103200,,rawSpend,3_276_3
2019-09-16,0,21491,109532.333333333,39926.5215831248,120700,,rawSpend,3_276_3
2019-09-23,208627.1,0,0,0,115700,,rawSpend,3_276_3
2019-09-30,0,58979,147067,0,110100,,rawSpend,3_276_3
2019-10-07,144479.6,0,0,415793.810328513,115100,,rawSpend,3_276_3
2019-10-14,0,60433,153723.666666667,0,112100,,rawSpend,3_276_3
2019-10-21,154917.6,0,0,133624.575523537,103700,,rawSpend,3_276_3
2019-10-28,21982.5,14094,17476,0,114700,,rawSpend,3_276_3
2019-11-04,22453,0,24051.3333333333,0,134100,,rawSpend,3_276_3
2019-11-11,0,0,0,366190.759369898,0,,rawSpend,3_276_3
2016-11-21,52177.9,271909,54698,75405385.8991875,0,,predictedExposure,3_276_3
2016-11-28,0,0,31072,53397815.5880154,80915.6840761403,,predictedExposure,3_276_3
2016-12-05,106908,448276,0,18692733.3487486,71296.3370181376,,predictedExposure,3_276_3
2016-12-12,0,0,0,34196699.9894329,62356.002693641,,predictedExposure,3_276_3
2016-12-19,0,627975,0,11418730.3453933,58508.2638704399,,predictedExposure,3_276_3
2016-12-26,807907.6,0,0,81549384.5654628,65637.8975722537,,predictedExposure,3_276_3
2017-01-02,307907.6,850680,209986,48312156.2045998,62582.3402714763,,predictedExposure,3_276_3
2017-01-09,0,0,0,61760871.4688963,60092.6269152874,,predictedExposure,3_276_3
2017-01-16,44349.7,0,11517.3333333333,67569580.0600698,56923.9008255924,,predictedExposure,3_276_3
2017-01-23,0,0,80857.3333333333,73378288.6512433,59413.6141817813,,predictedExposure,3_276_3
2017-01-30,301837.2,0,0,48305757.5390444,61337.4835933819,,predictedExposure,3_276_3
2017-02-06,0,0,0,0,47417.7225565074,,predictedExposure,3_276_3
2017-02-13,0,239482,0,93216711.3391415,0,,predictedExposure,3_276_3
2017-02-20,0,0,80182.6666666667,0,0,,predictedExposure,3_276_3
2017-02-27,0,0,0,156864237.618501,38251.0506541754,,predictedExposure,3_276_3
2017-03-06,0,0,105208.333333333,0,39609.0761211876,,predictedExposure,3_276_3
2017-03-13,77706.6,0,0,0,35761.3372979865,,predictedExposure,3_276_3
2017-03-20,0,0,148903.666666667,0,32026.7672637031,,predictedExposure,3_276_3
2017-03-27,0,45893,0,29519275.4684506,40740.7640103643,,predictedExposure,3_276_3
2017-04-03,0,0,0,0,38703.7258098461,,predictedExposure,3_276_3
2017-04-10,0,938178,0,0,31121.4169523617,,predictedExposure,3_276_3
2017-04-17,56017.9,0,0,0,30102.8978521025,,predictedExposure,3_276_3
2017-04-24,0,555290,0,0,27726.3532848313,,predictedExposure,3_276_3
2017-05-01,274671.9,0,0,0,22067.9138389474,,predictedExposure,3_276_3
2017-05-08,0,574399,0,0,22746.9265724534,,predictedExposure,3_276_3
2017-05-15,0,0,0,0,0,,predictedExposure,3_276_3
2017-05-22,0,76887,0,44896548.5311385,0,,predictedExposure,3_276_3
2017-05-29,0,0,53810.3333333333,0,18446.5125935816,,predictedExposure,3_276_3
2017-06-05,68441,79663,0,34892874.8018582,22746.9265724534,,predictedExposure,3_276_3
2017-06-12,0,0,0,0,18899.1877492523,,predictedExposure,3_276_3
2017-06-19,271947.6,0,0,352878.13392006,26934.1717624075,,predictedExposure,3_276_3
2017-06-26,0,297435,34945.6666666667,0,22633.7577835357,,predictedExposure,3_276_3
2017-07-03,34205.7,0,71798,75044501.1618639,32139.9360526208,,predictedExposure,3_276_3
2017-07-10,0,0,0,0,31574.0921080324,,predictedExposure,3_276_3
2017-07-17,73978.5,202840,187181.333333333,0,32705.7799972092,,predictedExposure,3_276_3
2017-07-24,0,0,0,0,32818.9487861268,,predictedExposure,3_276_3
2017-07-31,85386.9,385200,10893.3333333333,0,38477.3882320108,,predictedExposure,3_276_3
2017-08-07,0,196624,71004.3333333333,0,45493.8531449069,,predictedExposure,3_276_3
2017-08-14,255352.9,0,0,0,0,,predictedExposure,3_276_3
2017-08-21,0,0,85111.3333333333,15151711.8304016,0,,predictedExposure,3_276_3
2017-08-28,884168.4,0,0,10144116.1667616,59413.6141817813,,predictedExposure,3_276_3
2017-09-04,0,0,0,0,55113.2002029095,,predictedExposure,3_276_3
2017-09-11,366519.5,281559,34577.6666666667,7016448.44329219,47417.7225565074,,predictedExposure,3_276_3
2017-09-18,0,0,0,0,54660.5250472388,,predictedExposure,3_276_3
2017-09-25,627478.8,271057,0,28538999.9053664,64845.7160498299,,predictedExposure,3_276_3
2017-10-02,834783.4,109431,0,0,62356.002693641,,predictedExposure,3_276_3
2017-10-09,334783.4,613568,138787,60357004.2460461,68014.4421395249,,predictedExposure,3_276_3
2017-10-16,0,0,0,47287089.982628,64393.0408941592,,predictedExposure,3_276_3
2017-10-23,332703.8,86421,0,53397815.5880154,67222.2606171012,,predictedExposure,3_276_3
2017-10-30,34839.2,0,0,59508541.1934027,71862.180962726,,predictedExposure,3_276_3
2017-11-06,158617.6,597233,172799.333333333,40092430.4321596,83405.3974323292,,predictedExposure,3_276_3
2017-11-13,0,0,0,85764825.4333468,0,,predictedExposure,3_276_3
2017-11-20,414205,197447,10095.6666666667,37013392.5669109,0,,predictedExposure,3_276_3
2017-11-27,0,0,72013.3333333333,27803153.3664978,127428.056321306,,predictedExposure,3_276_3
2017-12-04,216926.6,164704,0,18692733.3487486,108076.193416383,,predictedExposure,3_276_3
2017-12-11,0,0,0,34196699.9894329,94382.7699573441,,predictedExposure,3_276_3
2017-12-18,478117.9,172203,0,11418730.3453933,99022.6903029689,,predictedExposure,3_276_3
2017-12-25,678117.9,0,112758.333333333,81549384.5654628,85555.6044217651,,predictedExposure,3_276_3
2018-01-01,0,0,39687.6666666667,48312156.2045998,90421.8623452253,,predictedExposure,3_276_3
2018-01-08,0,7401,0,61760871.4688963,92006.2253900728,,predictedExposure,3_276_3
2018-01-15,293169.3,0,116105,0,85555.6044217651,,predictedExposure,3_276_3
2018-01-22,0,106521,145105.666666667,0,78312.8019310337,,predictedExposure,3_276_3
2018-01-29,188769,0,0,0,76049.4261526801,,predictedExposure,3_276_3
2018-02-05,0,0,35601,5337438.60156062,90082.3559784723,,predictedExposure,3_276_3
2018-02-12,68739.1,101598,0,0,0,,predictedExposure,3_276_3
2018-02-19,0,0,47335.6666666667,0,0,,predictedExposure,3_276_3
2018-02-26,92670.8,105321,75021,0,62921.8466382294,,predictedExposure,3_276_3
2018-03-05,0,0,0,0,62469.1714825587,,predictedExposure,3_276_3
2018-03-12,398401.9,169883,153651,0,60092.6269152874,,predictedExposure,3_276_3
2018-03-19,0,0,0,0,50586.4486462024,,predictedExposure,3_276_3
2018-03-26,148078.8,153591,22418.6666666667,0,53755.1747358974,,predictedExposure,3_276_3
2018-04-02,0,0,0,0,46851.878611919,,predictedExposure,3_276_3
2018-04-09,0,21108,0,0,50699.6174351201,,predictedExposure,3_276_3
2018-04-16,0,0,0,23847498.3201622,42211.9582662942,,predictedExposure,3_276_3
2018-04-23,0,296913,0,0,31347.754530197,,predictedExposure,3_276_3
2018-04-30,0,0,0,144450826.441064,26934.1717624075,,predictedExposure,3_276_3
2018-05-07,0,111889,0,0,40061.7512768583,,predictedExposure,3_276_3
2018-05-14,0,0,51027.3333333333,147157461.97099,0,,predictedExposure,3_276_3
2018-05-21,7103.3,49291,0,0,0,,predictedExposure,3_276_3
2018-05-28,0,0,31540.6666666667,11386737.0176163,39382.7385433522,,predictedExposure,3_276_3
2018-06-04,0,0,0,0,40061.7512768583,,predictedExposure,3_276_3
2018-06-11,62360.1,0,40685,0,38477.3882320108,,predictedExposure,3_276_3
2018-06-18,0,32743,0,0,45946.5283005776,,predictedExposure,3_276_3
2018-06-25,0,0,77881,42395950.0320963,43796.3213111417,,predictedExposure,3_276_3
2018-07-02,109664.6,315190,0,0,33384.7927307152,,predictedExposure,3_276_3
2018-07-09,0,0,86159.3333333333,91178096.4931978,44022.658888977,,predictedExposure,3_276_3
2018-07-16,66418.4,111596,0,0,43683.152522224,,predictedExposure,3_276_3
2018-07-23,72966.7,0,38795,0,58734.6014482753,,predictedExposure,3_276_3
2018-07-30,0,0,0,0,65751.0663611713,,predictedExposure,3_276_3
2018-08-06,97811.2,173577,54001,0,74465.0631078326,,predictedExposure,3_276_3
2018-08-13,0,0,0,50225357.2056585,0,,predictedExposure,3_276_3
2018-08-20,461723.4,199560,0,0,0,,predictedExposure,3_276_3
2015-11-23,167687.6,0,95463.6666666667,72903852.7125913,0,19401.6538461538,adstockedMedia,3_276_3
2015-11-30,270805.687139715,0,12224.1912475495,36259624.4536816,29511.7154573556,17203.369103461,adstockedMedia,3_276_3
2015-12-07,90767.4509141524,248022,4969.31649028774,59742129.1589716,39450.1574797719,16683.038064987,adstockedMedia,3_276_3
2015-12-14,656300.332220895,94876.9263177387,133236.324554335,47775152.2887037,41239.3199352894,4874.34097623679,adstockedMedia,3_276_3
2015-12-21,219975.838834832,556298.680187651,17061.007285209,21697946.3097149,33037.9962346196,16084.0673829174,adstockedMedia,3_276_3
2015-12-28,322920.327466504,212803.335554181,241602.007599601,55758885.1173407,41776.0098463063,15816.8659660773,adstockedMedia,3_276_3
2016-01-04,113387.90526182,506567.578575865,30937.3110190902,56198376.5267944,40986.1022934314,30783.6425899931,adstockedMedia,3_276_3
2016-01-11,60146.5559312602,193779.482576133,180821.211616567,71724000.7424784,39372.8936480174,22909.5864967464,adstockedMedia,3_276_3
2016-01-18,20159.6562494988,74127.3019742816,23154.2863331724,55090617.7736507,32449.9042391845,22527.539566578,adstockedMedia,3_276_3
2016-01-25,6757.02430181428,28356.2368158739,87294.256368665,46731559.6357151,24717.8580566742,17896.0364919577,adstockedMedia,3_276_3
2016-02-01,126103.489481043,90492.2336769642,11178.092377168,12613985.7645534,30802.835513896,12020.1631664982,adstockedMedia,3_276_3
2016-02-08,42266.8091370939,34616.3847839987,37158.0294434433,37654479.4366705,24786.2822133976,12370.5669308067,adstockedMedia,3_276_3
2016-02-15,511240.101902021,13241.9551029261,23121.1124228631,25353619.8349494,2786.55066984468,20939.789393402,adstockedMedia,3_276_3
2016-02-22,171355.193256326,5065.50224820025,2960.67509223233,6843559.30277004,313.272663030308,22005.2721441701,adstockedMedia,3_276_3
2016-02-29,369106.274804914,1937.72844168999,379.116577154703,34305704.0095014,16102.8892025076,3319.09863647634,adstockedMedia,3_276_3
2016-03-07,123715.4065497,741.247625557441,123844.212817324,9259944.78660872,30687.72088615,8636.69115846856,adstockedMedia,3_276_3
2016-03-14,189759.68207613,82772.5526540114,15858.3406152552,2499484.55881545,20515.2434591874,6384.8716952707,adstockedMedia,3_276_3
2016-03-21,63602.8098606511,31663.3418780825,2030.67193329743,674671.739813349,23416.8446078478,8221.88423942463,adstockedMedia,3_276_3
2016-03-28,21318.108135042,136028.314852474,102105.695669747,80423789.791511,20903.7396377673,11047.2952985708,adstockedMedia,3_276_3
2016-04-04,7145.30907444242,52035.4984855549,13074.707843449,25147517.3441234,16259.7197937381,10833.6021715677,adstockedMedia,3_276_3
2016-04-11,2394.93305155845,144431.363861757,1674.22575273827,6787927.2223177,15157.7399907567,4311.0319265107,adstockedMedia,3_276_3
2016-04-18,84253.2230539212,55249.9530972352,214.385813028815,30081590.9341641,18794.8034381927,12199.0264803204,adstockedMedia,3_276_3
2016-04-25,28239.622175883,21135.0030604741,27.4522577094841,8119753.81897307,14427.6442722479,7833.806495301,adstockedMedia,3_276_3
2016-05-02,9465.23149774631,8084.86395599495,93892.8486146978,2191719.25530872,12677.0439713586,6382.04236265677,adstockedMedia,3_276_3
2016-05-09,3172.51437529644,96763.7379097091,12023.0468650545,591598.390934783,14693.3352874638,2693.53244495209,adstockedMedia,3_276_3
2016-05-16,1063.34931838265,37015.4503708883,1539.55980729153,50915653.5782932,1651.87029402109,19736.5631534168,adstockedMedia,3_276_3
2016-05-23,356.408715342449,247489.68001813,197.141741759051,13743374.5938725,185.708378314718,21855.6650112509,adstockedMedia,3_276_3
2016-05-30,119.459494802011,94673.2956571629,25.2441419681936,3709671.42623551,13718.2404690932,11720.4967364541,adstockedMedia,3_276_3
2016-06-06,40.0399044244473,36215.7844720312,3.23253055402742,1001330.64093035,10873.2432710647,5762.30690942323,adstockedMedia,3_276_3
2016-06-13,13.420397842599,13853.7803698543,0.413927864765075,270283.520361118,15662.3468190582,7933.47557796771,adstockedMedia,3_276_3
2016-06-20,153547.398189515,237627.546408677,0.0530037610984082,33527916.7587674,15186.9949407893,2969.43504925462,adstockedMedia,3_276_3
2016-06-27,51465.3369187631,90900.6911148247,0.00678716976971725,9050001.07009061,12732.4605554892,3806.21457440476,adstockedMedia,3_276_3
2016-07-04,93157.5237068979,34772.6337709265,38763.000869102,2442815.63802273,14432.398071812,4620.25833731733,adstockedMedia,3_276_3
2016-07-11,31224.1262347912,13301.7257023889,4963.63016944837,659375.418317893,19181.2771159376,9053.47517368021,adstockedMedia,3_276_3
2016-07-18,24718.6643509123,604419.36655363,36490.5964168578,33907854.348572,14803.0289022616,7473.69392079259,adstockedMedia,3_276_3
2016-07-25,8285.09244703301,231211.149436433,4672.64714327769,9152555.47629003,20534.0362631874,14691.2665690363,adstockedMedia,3_276_3
2016-08-01,214128.860594691,396353.199082824,598.335830857906,56076058.9573586,22863.6551034338,13667.6874485486,adstockedMedia,3_276_3
2016-08-08,71770.7631941443,151618.70021684,6134.95066725795,15136293.6511065,24483.4593058841,18861.4173372069,adstockedMedia,3_276_3
2016-08-15,238785.906560424,57999.3558993333,785.584849916817,19459595.8176749,2752.50638000278,21746.8508480466,adstockedMedia,3_276_3
2016-08-22,80035.2026637186,22186.7439829424,104948.594705629,16916785.2475951,309.445298448296,22105.620812032,adstockedMedia,3_276_3
2016-08-29,206759.544781596,307823.190951207,13438.7431117929,4566252.22780042,27488.328157077,5201.57582155772,adstockedMedia,3_276_3
2016-09-05,228764.54855597,282396.934041209,24831.1740642771,5112413.01995368,24901.4500351368,3832.75521482532,adstockedMedia,3_276_3
2016-09-12,76676.2882687887,408243.518225735,3179.64971660681,1379964.75099298,33195.9971279531,11723.5583560397,adstockedMedia,3_276_3
2016-09-19,25700.018730131,217469.155326533,191931.823102128,54936584.4476208,35429.6774928571,16737.6875860683,adstockedMedia,3_276_3
2016-09-26,8614.01846179269,387643.414754725,24577.0081331946,14828721.7370307,26403.2323052521,4967.13600604304,adstockedMedia,3_276_3
2016-10-03,1086912.00855962,376792.908819543,76745.7702528068,46682169.9888488,31908.4605893615,14684.6053613101,adstockedMedia,3_276_3
2016-10-10,364306.353485255,144136.217944852,90255.6844687824,58651311.4683003,41227.7348214902,25923.8592051505,adstockedMedia,3_276_3
2016-10-17,732526.690178908,111004.04965556,11557.3053775245,77249309.426923,41340.0118323523,29773.3291803305,adstockedMedia,3_276_3
2016-10-24,245525.051915977,340423.858295398,71687.2546078272,84794009.7397694,36246.9676038816,21429.9658216427,adstockedMedia,3_276_3
2016-10-31,787254.899558733,130223.808050466,9179.60456513492,94653559.7272888,38734.9204245225,16653.5660130982,adstockedMedia,3_276_3
2016-11-07,263868.610764282,317194.075441773,87754.1216402632,89582611.7598822,46578.6925056922,31496.6764707283,adstockedMedia,3_276_3
2016-11-14,480875.21237646,121337.618937483,11236.9784562849,76380100.2297577,5236.52097901431,23317.8977799025,adstockedMedia,3_276_3
2016-11-21,213355.524060362,318324.803160612,56136.9031816037,101102398.645453,588.70591870534,22300.9621529583,adstockedMedia,3_276_3
2016-11-28,71511.559679398,121770.161092879,38260.3708692357,81026752.530796,74022.1404678061,30713.8642363092,adstockedMedia,3_276_3
2016-12-05,130876.927874271,494857.265378508,4899.26803608746,43341019.3776911,73445.7863883625,55091.9103732648,adstockedMedia,3_276_3
2016-12-12,43866.7490778881,189299.885917839,627.354799342219,41171730.9983031,61025.8635598769,26456.0357489603,adstockedMedia,3_276_3
2016-12-19,14703.0626858158,700388.702527127,80.333233731793,25235377.3346358,54547.5009975295,7742.49911934978,adstockedMedia,3_276_3
2016-12-26,812835.707436437,267922.7138054,10.2867284167959,75348692.2719979,83981.9851241244,1521.68935664968,adstockedMedia,3_276_3
2017-01-02,580350.2726605,953169.632276828,209987.31722298,78509586.8425271,67621.3565931873,46696.2043027958,adstockedMedia,3_276_3
2017-01-09,194519.234226974,364620.09406357,26889.0271547662,79863327.0680695,70816.1677087925,27577.1277354095,adstockedMedia,3_276_3
2017-01-16,109547.79547222,139479.698568822,14960.4926197677,77596531.1040295,69874.0071587851,38779.8938169201,adstockedMedia,3_276_3
2017-01-23,36717.7449384522,53355.7711974522,82773.0351843858,107703255.507381,69239.8259932027,18819.8269649205,adstockedMedia,3_276_3
2017-01-30,314144.091138737,20410.4134815734,10599.1467493819,89126400.9514875,75907.2687160258,29755.025724748,adstockedMedia,3_276_3
2017-02-06,105293.425236285,7807.68357648038,1357.22837231568,24057385.6642425,53136.4983072071,7784.6900006697,adstockedMedia,3_276_3
2017-02-13,35291.7839638525,242468.706902605,173.794070237407,94698852.6628773,5973.7698326986,20369.5891462344,adstockedMedia,3_276_3
2017-02-20,11828.9438543407,92752.6011368179,80204.921122487,25561526.0590649,671.58971988976,21934.3744016394,adstockedMedia,3_276_3
2017-02-27,3964.77301494483,35481.0529059377,10270.2978947931,149591576.491598,37614.7071147158,29283.2833300627,adstockedMedia,3_276_3
2017-03-06,1328.89506059042,13572.7203321981,106523.452373058,40378408.7471371,50691.7551691806,15913.034342407,adstockedMedia,3_276_3
2017-03-13,78152.0131612087,5192.03129919617,13640.4047699559,10899115.6533634,46896.9434362682,27970.6000046355,adstockedMedia,3_276_3
2017-03-20,26194.6456641157,1986.13014576621,150650.330318129,2941936.68624481,35076.6182525434,26173.8174990389,adstockedMedia,3_276_3
2017-03-27,8779.80532700024,46652.7629383575,19290.8832608075,31941380.7616056,49845.652068049,29658.4085754229,adstockedMedia,3_276_3
2017-04-03,2942.77626689264,17846.282796774,2470.21149038477,8621756.3755169,37579.6030680317,4932.67678634556,adstockedMedia,3_276_3
2017-04-10,986.346716635618,945004.815596822,316.312359819523,2327221.9680659,29690.4641173366,1739.32075971958,adstockedMedia,3_276_3
2017-04-17,56348.4993243058,361496.771493206,40.5040254099905,628173.87232469,30589.3973963304,12182.2642264947,adstockedMedia,3_276_3
2017-04-24,18886.6404562114,693574.920503267,5.18656961539288,169559.422902552,29580.4162795465,19411.7223047699,adstockedMedia,3_276_3
2017-05-01,281002.240505951,265316.208354178,0.664143973420515,45768.216670091,25505.5603344805,8465.62099872096,adstockedMedia,3_276_3
2017-05-08,94185.0865145667,675891.554494848,0.0850441139595846,12353.9560426805,21393.0299124483,10107.6011184853,adstockedMedia,3_276_3
2017-05-15,31568.5401859582,258551.714019682,0.0108899600216524,3334.6335297398,2405.07072901469,20658.4160191979,adstockedMedia,3_276_3
2017-05-22,10581.0034937785,175791.903276203,0.00139446722120647,46343001.1334058,270.385505710784,21970.286650673,adstockedMedia,3_276_3
2017-05-29,3546.4938915722,67246.4356161604,53810.3335118958,12509104.3641672,18610.4904867121,8509.74859888414,adstockedMedia,3_276_3
