ds,dep_var,trend,season,holiday,competitor_sales_B,events,tv_S,ooh_S,print_S,facebook_I,search_clicks_P,newsletter,intercept,depVarHat,solID
2017-05-15,880871.666666667,692518.73582303,-272752.090358616,0,456558.474582621,0,1168.0363643801,87281.0722845764,4.63444768920599e-18,2.18708823091938,1061.63140274253,23819.141827188,0,989657.189014154,3_278_1
2017-05-22,919185,692731.467125838,-296320.636496462,-59187.4105816666,469676.261270169,0,84.8102336397307,74310.6965131325,5.50245689561657e-21,33558.6180791436,68.4719208672426,27224.7245941557,0,942147.002658817,3_278_1
2017-05-29,826321.666666667,692944.198428646,-353016.57194482,0,416277.090811536,0,6.14000078426959,45650.7292900537,44992.4247001045,12692.9550680075,13011.3922034655,3406.78156477991,0,875965.140122556,3_278_1
2017-06-05,833798.333333333,693150.741380723,-390423.937297275,322173.100100295,405201.049442044,0,8191.54703227076,59308.7057311777,67.0512443177993,31541.7491293576,14154.7769410618,340.988539663548,0,1143705.77224364,3_278_1
2017-06-12,746271.666666667,693357.2843328,-376861.080162252,0,386158.319687043,0,606.310609103767,35041.9708372009,0.0796337395510472,11546.6837410687,16385.8571550852,1106.2950657015,0,767341.720899491,3_278_1
2017-06-19,1036406.66666667,693563.827284877,-332006.379366414,0,488966.639981998,0,134612.105123023,19498.5935828906,9.45487804322503e-05,6916.51977518951,19473.874865733,1443.93960171753,0,1032469.12094356,3_278_1
2017-06-26,927931.666666667,693770.370236953,-297040.35034371,0,460063.755365924,0,15302.259608508,94952.4636227304,14709.0449260517,1818.41083060402,16024.2181375147,100.767703468347,0,999700.940088045,3_278_1
2017-07-03,1126943.33333333,693976.913189031,-282879.139298146,0,541122.286619164,0,6815.3117168068,61705.7995422436,90481.2411680429,42449.097905828,25718.399319872,6208.60771135713,0,1185598.5178742,3_278_1
2017-07-10,1184220,694183.456141107,-260634.912316276,0,613387.804879846,0,502.537677588989,36682.3153321797,181.728941756467,18808.791863234,25194.533693463,3119.361433314,0,1131425.61764621,3_278_1
2017-07-17,1315508.33333333,694389.999093185,-204566.210369433,0,590132.713871701,0,11576.6147884801,83400.5840325476,201563.068475297,5724.02739014317,23799.1205753729,429.345795870835,0,1406449.26365316,3_278_1
2017-07-24,1279360,694571.415787765,-131375.698286632,0,662107.419282139,0,864.942014988682,52499.0928229732,2682.90242660528,1484.63331560691,24567.7952841462,12805.9479921278,0,1320208.45063972,3_278_1
2017-07-31,1455811.66666667,694752.832482345,-84046.0053020508,0,687741.492933877,0,16286.0037576083,106335.940032889,817.346920862796,367.478349997492,26398.9317498768,7243.28757987819,0,1455897.30850528,3_278_1
2017-08-07,1553355,694934.249176925,-78641.9380661181,0,763439.472315948,0,1232.97767510101,100020.654973255,84009.2050172918,89.8768765819302,33894.2726703813,5315.07610694862,0,1604293.84674631,3_278_1
2017-08-14,1374855,695115.665871505,-80736.1891178073,0,651935.180155719,0,124877.743066327,65935.936583101,160.776121356632,21.9170720204147,3216.17385057802,23918.3078390084,0,1484445.51144181,3_278_1
2017-08-21,1970110,695297.082566085,-43085.9705980917,0,974451.444317046,0,13633.203056523,39626.7408294475,111555.706657555,18901.9524489474,211.886606109793,27238.0716369501,0,1837830.11752057,3_278_1
2017-08-28,2336431.66666667,695478.499260665,39361.6596531967,0,1088419.33898386,0,313616.110680554,22295.0025785305,267.081189360267,18764.3168297289,39151.3326469163,76400.6940439867,0,2293754.0358668,3_278_1
2017-09-04,2002065,695581.846657514,123191.772263258,0,1037057.72166658,0,147744.155986359,12037.5301693075,0.317487340966086,5707.12992085135,31037.5352249547,34469.9078042396,0,2086827.91718041,3_278_1
2017-09-11,2027418.33333333,695685.194054362,165998.504137548,0,914547.257748507,0,233769.018957612,92690.7273834233,14384.335364491,10388.4386217434,31288.8809151491,1200.56287507116,0,2159952.92005791,3_278_1
2017-09-18,1886570,695788.54145121,171641.317813756,0,976593.025546852,0,45838.8313609649,59856.5880970932,18.2656888462844,2844.21948321324,34876.6119798164,14795.3949821197,0,2002252.79640387,3_278_1
2017-09-25,2529721.66666667,695891.888848058,178828.42614714,0,1150623.16737032,0,287968.080699667,95726.8097051236,0.0216885524311977,27079.4808377593,41827.1918302995,40019.6585017268,0,2517964.72562865,3_278_1
2017-10-02,2357930,695995.236244907,211593.774066072,34725.2217216543,1210929.33710453,0,321829.139375094,84154.645999427,2.57507139102547e-05,9255.05008084651,41221.9976592449,62228.1168096122,0,2671932.51908713,3_278_1
2017-10-09,3003391.66666667,696098.583641755,255142.158646163,0,1265069.4359782,0,288523.76270105,125091.255845092,178676.803827805,38353.1642552406,35784.8338774762,21237.1685334999,0,2903977.16730628,3_278_1
2017-10-16,2283685,696201.931038603,284366.523856411,0,1182669.87397879,0,94342.2203298468,88791.424779332,1101.37428339613,38336.1957073493,41810.5290580618,118821.133469193,0,2546441.20650099,3_278_1
2017-10-23,2584721.66666667,696185.735444578,303179.24629216,0,1204248.87063649,0,208790.866381959,76876.1640251019,1.31419670356995,43373.569158368,41105.8518799892,94589.8558687223,0,2668351.47388407,3_278_1
2017-10-30,2565400,696169.539850553,339649.320043698,-156357.119861503,1289933.23597801,0,55774.1393447293,47549.9273688151,0.00156034853377768,44975.5377586622,42330.4199215722,4729.42095076439,0,2364754.42291565,3_278_1
2017-11-06,3407085,696153.344256528,401396.708055674,0,1441410.70928907,0,87594.9985620618,121063.009582596,196667.291838091,38940.9336842183,44313.2525229483,42445.9844904058,0,3069986.23228159,3_278_1
2017-11-13,2803291.66666667,696137.148662502,451000.154919867,0,1452578.04695111,0,8302.91063262228,84885.4358873795,2097.5293361112,49015.5968725022,4944.11628996205,29435.2551952244,0,2778396.19474728,3_278_1
2017-11-20,3303155,696120.953068477,439864.910066923,0,1500178.81597227,0,222868.29234552,92277.7032367759,650.774131604129,39742.6588214838,331.432860517651,27947.2836480856,0,3019982.82415165,3_278_1
2017-11-27,3103743.33333333,696104.757474452,365498.191491862,0,1550288.99091209,0,40475.6026919605,59521.4091442327,85945.9258343093,35689.5949146178,51215.2278647069,109297.363621191,0,2994037.06394942,3_278_1
2017-12-04,2793875,696088.561880427,283231.938914322,0,1308892.74326225,0,123712.398743087,80896.4530440184,166.836051776401,28850.5406717869,48598.6838214771,26481.023207793,0,2596919.17959694,3_278_1
2017-12-11,2260396.66666667,695897.508909548,253571.872978329,0,1171352.08375301,0,13442.2159659912,50578.9681146449,0.19823306570472,31102.7020669232,45673.3944928893,93086.3480162303,0,2354705.29253063,3_278_1
2017-12-18,2399176.66666667,695706.455938669,281576.278818138,0,1128355.25634181,0,248423.681135562,80393.9156818364,0.000235361352535449,22707.4572421629,49762.8211512505,127411.134950014,0,2634337.00149481,3_278_1
2017-12-25,3827520,695515.402967791,314766.211203889,481219.459180665,1061088.67589559,0,308160.505674841,50196.750704015,153682.956990414,42416.8265232378,48143.8582449768,195221.508402369,0,3350412.15578779,3_278_1
2018-01-01,3109461.66666667,695324.349996912,299579.600734217,210204.622328608,1070003.57254402,0,132478.907730983,28985.3107402529,40065.6979987064,39010.9062451765,50577.6609397349,280521.323265796,0,2846751.9525244,3_278_1
2018-01-08,2228128.33333333,695133.297026033,232717.632214136,0,1142033.39731475,0,14924.8228575781,22384.0781005647,58.0859306460656,44040.5889386694,51169.0215258401,279477.104216279,0,2481938.0281245,3_278_1
2018-01-15,2202593.33333333,694942.244055154,155328.641045359,0,987551.22017137,0,163194.209373486,12088.1309694139,158275.297993019,20131.9408097222,49814.2979723367,25056.8781269233,0,2266382.86051678,3_278_1
2018-01-22,1918293.33333333,694749.831606396,105305.09510098,0,921821.15011811,0,21108.5462727521,61224.2815238375,189833.787237527,6236.00366002266,41215.5787610069,7799.67175701497,0,2049293.94603765,3_278_1
2018-01-29,1862458.33333333,694557.419157639,84298.7170003652,0,888312.150170823,0,94702.8185965508,36351.1937558472,1585.00199891408,1626.82757792022,43380.2663442989,12019.3965310066,0,1856833.79113336,3_278_1
2018-02-05,1975951.66666667,694365.006708881,68825.9555519684,0,1004191.67741223,0,9207.94837912252,20290.8373982954,17524.77551657,10286.5134934609,49454.7085224622,170598.193474753,0,2044745.61645774,3_278_1
2018-02-12,1827318.33333333,694172.594260123,41120.283602369,0,892641.737105726,0,15758.9029498009,60711.5355604132,22.5964701191296,2812.89677762946,6041.98063656741,40956.4326970255,0,1754238.96005977,3_278_1
2018-02-19,1656268.33333333,693980.181811366,1378.37199338364,0,836842.157322595,0,1191.29950994318,35999.494365572,33593.4584596901,706.360912770209,409.58838878411,29274.5993609337,0,1633375.51212504,3_278_1
2018-02-26,1703790,693787.769362608,-43523.968219779,0,794031.95940739,0,19772.0204395908,64037.0992386405,99841.0275531813,173.385427708515,41008.5959792182,27723.2471127537,0,1696851.13630131,3_278_1
2018-03-05,1488115,693595.35691385,-90209.640326692,0,770313.55524114,0,1511.77255565083,38297.091015364,215.980311297918,42.3186990371831,40702.4574149768,24319.8191179311,0,1478788.71094256,3_278_1
2018-03-12,1727330,693402.880059186,-134380.441144505,0,748984.225995721,0,210548.984674359,78059.3728380959,188494.66510366,10.3144881338329,35536.6962167451,6390.61445686916,0,1827047.31268826,3_278_1
2018-03-19,1208246.66666667,693210.403204521,-166474.189327272,0,626690.66840535,0,35294.0602827151,48434.6348983648,1509.58382766007,2.51313379886656,34492.6410990827,10846.1499566841,0,1284006.4654809,3_278_1
2018-03-26,1388960,693017.926349857,-182376.311525894,24834.9721834856,650781.555234567,0,72284.5186403145,76703.3673626234,5090.76812538562,0.612276524708943,30303.7007377321,37837.331953759,0,1408478.44133835,3_278_1
2018-04-02,2408331.66666667,692825.449495193,-196251.069502724,974641.300939384,556471.86396844,0,6499.95786058565,47421.1911547061,6.18655684143675,0.149166345922869,34900.1714688328,9882.93689285756,0,2126398.13800046,3_278_1
2018-04-09,1131721.66666667,692632.972640528,-230740.759576206,0,585557.185903809,0,478.86939033923,38881.1671639265,0.00734547378431612,0.0363405888996034,35297.9477662864,104017.478541177,0,1226124.90551592,3_278_1
2018-04-16,950015,692440.495785864,-287903.919588733,0,491806.296265034,0,34.7055912003303,21836.0231853677,8.72124510365556e-06,20122.6774345156,33185.2460700376,42002.4401152205,0,1013523.96486723,3_278_1
2018-04-23,801298.333333333,692248.018620914,-336938.100248132,0,404375.345898209,0,2.51223857620471,95012.9320642097,1.03546913200966e-08,6232.35581798608,26536.8725988115,1507.16682326849,0,888977.103813854,3_278_1
2018-04-30,779838.333333334,692055.541455964,-342386.916836046,358466.172193985,395793.804930229,0,0.181837972193574,61755.5607683576,1.2294073960302e-11,53173.8184333382,21445.4113303212,2601.70443600423,0,1242905.27855013,3_278_1
2018-05-07,889546.666666667,691863.064291013,-306480.891536504,-59187.4105816666,456081.187502188,0,0.0131615048411802,71564.5607025315,1.45966934087185e-14,29705.5672141631,29904.8761671773,48.3953040203996,0,913499.362224427,3_278_1
2018-05-14,862850,691670.587126063,-274229.928183087,0,427298.478618141,0,0.000952634528097342,43646.1840096472,39622.9902540954,53841.7697897719,2683.95582299051,21135.9727314951,0,1005670.01112175,3_278_1
2018-05-21,2601601.66666667,691478.109961113,-288463.687989892,322173.100100295,478353.290707397,1149655.20890748,39.6262269276479,49052.6301247669,57.3041311642504,30575.3617846858,175.890438612712,26853.9252911134,0,2459950.75968366,3_278_1
2018-05-28,905008.333333334,691285.632796163,-342730.103750972,0,459144.737074093,0,2.86846743083216,28244.1879833541,11584.3463572682,22729.2938531548,24730.2300024847,56629.7293412111,0,951620.922124188,3_278_1
2018-06-04,910551.666666667,691093.155631213,-387231.621200736,0,471312.297043276,0,0.207622320312571,15463.8216470972,14.5137756045369,7296.0736631065,31371.9803766985,54239.4390996321,0,883559.867658211,3_278_1
2018-06-11,923853.333333333,690900.678470122,-382742.409457331,0,448044.163707624,0,6442.26328114585,8218.51506977309,22710.3944771058,1926.56726855154,23730.4875043791,6643.39122470692,0,825874.051546076,3_278_1
2018-06-18,982420,690708.201309031,-340327.523620025,0,506684.486634416,0,474.543669310861,33285.9721580225,30.0474415032881,479.147949393234,31231.9315064917,35071.8529858811,0,957638.660034025,3_278_1
2018-06-25,1056811.66666667,690515.72414794,-301427.533130078,0,523112.229724269,0,34.3916867918782,18443.7774174209,96562.2914291428,30564.7784676819,27835.153297204,22459.8787597454,0,1108100.69180012,3_278_1
2018-07-02,932326.666666667,690323.246986849,-284882.040329742,0,440938.113671772,0,23915.0293265961,96949.4288544627,203.397137495466,11017.5140543381,23381.5546407128,15972.2120855919,0,1017818.45642808,3_278_1
2018-07-09,1126221.66666667,690130.769825758,-266796.219910752,0,552119.608226203,0,1850.40292520121,63358.1285914208,113656.883002258,48097.3680366147,28978.632183986,16216.3370680778,0,1247611.90994877,3_278_1
2018-07-16,1140006.66666667,689938.292664667,-216922.343844673,0,557405.477245814,0,10795.0898361171,71973.2360756881,277.423135768521,23917.0639939857,30594.2094967282,6206.00662143206,0,1174184.45522553,3_278_1
2018-07-23,1479303.33333333,689745.815503576,-143743.207301589,0,715173.38932613,0,18113.1549428336,43942.6611845665,20824.6557450254,7806.91600686017,31422.1167718167,32386.2924664596,0,1415671.79464568,3_278_1
2018-07-30,1647193.33333333,689553.338343199,-89186.1230225487,0,853118.360988082,0,1378.41665548506,24984.881526377,27.293313563418,2073.63385107671,43206.419297483,7132.16465939564,0,1532288.38561211,3_278_1
2018-08-06,2009478.33333333,689360.861182822,-77543.1623536215,0,938631.002350756,0,22314.6427936912,77196.185245941,46197.4522290167,516.546649668585,43721.3577859483,183017.579154083,0,1923412.46503831,3_278_1
2018-08-13,1523443.33333333,689168.384022445,-82222.5147906103,0,781810.677470143,0,1718.63964211245,47788.6618570528,69.3208564365054,36616.5263248974,4829.83528955674,42092.1957558182,0,1521871.72642785,3_278_1
2018-08-20,1420118.33333333,688975.906862068,-53741.6874114913,0,653453.990247067,0,237113.452848923,84359.9120171899,0.0823301001337531,14583.8017280721,323.397216218605,29397.2819492531,0,1654466.1377874,3_278_1
2016-11-21,2964696.66666667,702165.80948006,428942.294790306,0,1361369.57677904,0,103605.078090314,97576.9011325663,24540.6842698912,59851.7661341535,371.192901870048,24398.9042806929,0,2802822.20785889,3_279_3
2016-11-28,2848525,702388.855314523,348242.497261658,0,1407311.70301403,0,15332.7119791168,69077.7133544667,10776.4264100511,55770.4005631955,32834.7870271755,51644.2571813733,0,2693379.35210558,3_279_3
2016-12-05,2740160,702611.901133949,272168.397694325,0,1241513.75406604,0,53025.1017476323,111260.124857405,116.261804773097,44404.1394512497,32033.7116513982,164798.190533434,0,2621931.5829402,3_279_3
2016-12-12,2380508.33333333,702834.946953375,254560.037988234,0,1191765.89611794,0,6801.82382755719,81582.9000928959,1.22658380800434,43368.685045587,28942.5044768986,36804.5092633076,0,2346662.5303496,3_279_3
2016-12-19,2230915,703057.992772801,288191.040289744,-310393.179245515,1074602.97310099,0,777.809025815245,121907.022785707,0.012937604493554,35200.206955344,27280.9223665539,1748.60451784828,0,1942373.4055069,3_279_3
2016-12-26,3659425,703281.038592227,315557.787767504,995733.145370709,1165503.60328682,0,321933.070794087,91949.9902446021,0.000136461274024796,54243.6457788357,34387.4438109105,28.0038782763114,0,3682617.72966044,3_279_3
2017-01-02,2827008.33333333,703504.084411653,289736.726014443,0,1130521.83964657,0,277106.775771132,131104.603749864,246425.123628823,55098.3366629458,30526.1793093551,123280.204390251,0,2987303.87358503,3_279_3
2017-01-09,2042143.33333333,703727.130231079,217587.471421513,0,1027572.59032908,0,86744.8551571313,101396.055126053,5310.69945404848,55446.3772146123,31433.2211064737,40466.3719767323,0,2269684.77201672,3_279_3
2017-01-16,2113358.33333333,703949.39268047,143383.906302507,0,1010309.7478567,0,35162.6618420826,72480.292250713,1349.53984798516,54922.5948715171,31190.5652071323,85730.3085680861,0,2138479.0094272,3_279_3
2017-01-23,2179918.33333333,704171.655129861,99653.3577988212,0,1055091.24804274,0,4307.83032898116,48253.5844482068,55006.210615497,61023.8004790916,31047.9579335626,16194.405676864,0,2074750.05045363,3_279_3
2017-01-30,2370613.33333333,704393.917579251,81625.3915523049,0,1070062.23853148,0,178415.408234821,30377.3620639117,654.81401444125,57549.3249022414,32576.5206859751,48048.5486419476,0,2203703.52620637,3_279_3
2017-02-06,1814556.66666667,704616.180028642,64787.9578592273,0,911958.374869257,0,34172.6654241807,18385.7303674711,6.91612956920508,34798.1252530193,26684.2912377113,1771.67965927008,0,1797181.92082835,3_279_3
2017-02-13,1951668.33333333,704838.442478033,34596.815302459,0,948402.60573149,0,4176.14393806007,89389.291299168,0.0729499307060964,58549.594188389,3908.466671648,19527.3532562179,0,1863388.7858154,3_279_3
2017-02-20,1918238.33333333,705060.704927424,-6395.07166640574,0,925370.706992959,0,474.628392971523,61999.8168429172,51475.044446832,35647.1950251465,406.111577869672,23417.679672203,0,1797456.81621192,3_279_3
2017-02-27,1472390,705282.967376814,-51632.2876481947,0,724005.102897023,0,53.4806346704502,40274.0623080759,607.759240214965,67027.8933024324,22658.8488082631,46328.9102972129,0,1554606.73721651,3_279_3
2017-03-06,1477865,705505.221827954,-98212.0192984442,0,706921.37496689,0,6.02027616287939,24907.7384021882,89347.5330351379,43343.6229548541,26496.6292765296,10674.8032287513,0,1508990.92467002,3_279_3
2017-03-13,1300166.66666667,705727.476279093,-140867.963852527,0,621068.819783767,0,23638.5257574155,14899.3645737731,1156.49758415556,23884.334781021,25103.3098693719,41659.9275994435,0,1316270.29237551,3_279_3
2017-03-20,1160205,705949.730730233,-169851.048619835,0,545541.433957624,0,2814.4010936575,8726.21868276227,160061.347182844,11735.8014062253,20905.3546760696,35738.4495041133,0,1321621.68861369,3_279_3
2017-03-27,1356871.66666667,706171.985181372,-183764.625082549,0,674972.79849898,0,318.849905776424,46271.571129412,2525.96530842239,38786.3280653574,26227.0962420053,47728.7696883639,0,1359238.73893714,3_279_3
2017-04-03,1355833.33333333,706394.239632511,-199803.056751743,0,681990.530387039,0,35.9147318135913,29000.5633237995,26.7831594884142,20781.8480687355,21846.5391890341,560.295943736997,0,1260833.65768442,3_279_3
2017-04-10,1176266.66666667,706616.494083651,-239078.918695466,24130.3466403494,559529.405241481,0,4.0427311028214,130937.909101376,0.2825149585171,10038.0166238566,18822.8358532545,38.9564811584366,0,1211039.37057572,3_279_3
2017-04-17,1955281.66666667,706838.74853479,-297594.977655156,946988.475280329,461036.760935787,0,13218.1414439521,101220.594577655,0.00297986947449306,4579.34055738301,19369.0723615149,5420.05912801246,0,1961076.21814414,3_279_3
2017-04-24,1029928.33333333,707056.145854058,-340702.027011944,0,498949.188273033,0,1534.6554611675,121541.884798989,3.1430608095182e-05,2031.77756271486,18928.5646345496,17358.918206613,0,1026699.10781061,3_279_3
2017-05-01,2263143.33333333,707273.543173326,-337112.337765189,348295.658637054,426205.616342414,0,159784.702199222,91584.6245167053,3.31518923111921e-07,890.069269432058,17094.3452555107,2176.57537870977,0,1416192.79700752,3_279_3
2017-05-08,813771.666666667,707490.940492594,-297949.960528367,0,392729.440091712,0,28514.8853233232,120774.156458384,3.49674419411101e-09,387.719604790998,15139.2705236564,3393.01931136583,0,970479.471277463,3_279_3
2017-05-15,880871.666666667,707708.337811861,-271938.216377143,0,443338.04292334,0,3435.94134451563,90818.7512435583,3.68824193933353e-11,168.47539058117,1836.17485573135,20207.8174135331,0,995575.324605979,3_279_3
2017-05-22,919185,707925.735131129,-295436.435550831,-57508.1269883607,456075.981656949,0,389.82926628251,79390.9282623592,3.89022697913338e-13,45206.4796757397,185.874133521124,23511.463539803,0,959741.729126592,3_279_3
2017-05-29,826321.666666667,708143.132450397,-351963.194122649,0,404223.075528106,0,43.9169405637426,53736.0195874698,22290.3995767275,25203.9415274979,14268.8891630141,2209.49872524723,0,878155.679376374,3_279_3
2017-06-05,833798.333333333,708354.205684578,-389258.938400685,313032.304855394,393467.759884086,0,19171.9606459829,65406.9290917732,246.49533760306,43487.9994720099,15055.7726624578,161.818481007945,0,1169126.30771421,3_279_3
2017-06-12,746271.666666667,708565.278918759,-375736.551923548,0,374976.444945254,0,2257.95628474976,42825.2901987634,2.60127404127805,23985.5098210551,16763.7604563371,616.909033169045,0,794257.199008581,3_279_3
2017-06-19,1036406.66666667,708776.35215294,-331015.694552618,0,474807.774453416,0,158867.225545056,26635.440697469,0.0274374652280263,17564.0737480098,19029.0329144111,834.684904622757,0,1075498.91730077,3_279_3
2017-06-26,927931.666666667,708987.425387121,-296154.001820131,0,446741.822305131,0,28256.156949297,96204.0892349677,8654.31180146392,8336.9847831133,16431.9779610712,40.5861258150927,0,1017499.35272785,3_279_3
2017-07-03,1126943.33333333,709198.498621302,-282035.046880473,0,525453.165120319,0,15295.8714146843,67870.6183165447,46725.8571478686,54225.0575817927,23375.2438343998,4380.66762646861,0,1164489.93278291,3_279_3
2017-07-10,1184220,709409.571855483,-259857.19518304,0,595626.111676224,0,1784.72480641489,44695.5241386766,545.675769076953,32058.0761380459,22946.1267573107,2001.40977772836,0,1149210.02573592,3_279_3
2017-07-17,1315508.33333333,709620.645089664,-203955.798489952,0,573044.411610355,0,24634.3457523028,86384.4921732366,217394.79350835,16502.8773158391,21992.0077100567,210.344968416717,0,1445828.11963827,3_279_3
2017-07-24,1279360,709806.040950789,-130983.681996334,0,642934.966299584,0,2940.121117958,59473.6591503623,4172.31053055917,7788.83207130587,22531.179129046,9980.28580644053,0,1328643.71305971,3_279_3
2017-07-31,1455811.66666667,709991.436811913,-83795.2176476935,0,667826.76149691,0,32104.5070311964,106010.200896434,1156.92213585343,3512.43601411809,23763.4609663157,5215.1685637521,0,1465785.6762688,3_279_3
2017-08-07,1553355,710176.832673037,-78407.2757866816,0,741332.776390574,0,3903.1438570013,100972.75392219,42369.840075854,1550.09744475097,28623.9185219853,3667.85167906187,0,1554189.93877777,3_279_3
2017-08-14,1374855,710362.228534162,-80495.2777334075,0,633057.281758567,0,149793.186556019,72099.9013885405,489.909629993271,677.438317204872,4344.11674844515,20302.9134552316,0,1510631.69865476,3_279_3
2017-08-21,1970110,710547.624395286,-42957.4049457068,0,946234.535767362,0,25787.6572641585,47957.0272099401,59747.7864340271,30798.4621026737,453.901122114754,23524.4480605748,0,1802094.03741043,3_279_3
2017-08-28,2336431.66666667,710733.02025641,39244.2070953915,0,1056902.29508093,0,332210.993679577,30170.5805809639,719.234189732877,31004.8552997346,32037.1299206528,75194.2001561365,0,2308216.51625953,3_279_3
2017-09-04,2002065,710838.634459546,122824.176260438,0,1007027.94125662,0,161031.925595976,18252.4301895516,7.5975493280709,15863.2691469268,26695.0286210901,30711.9113937165,0,2093252.9144732,3_279_3
2017-09-11,2027418.33333333,710944.248662682,165503.175712005,0,888064.97739811,0,244608.139472528,94247.0005996418,8556.48764803743,21652.7814876053,26914.7732164846,674.322573241283,0,2161165.90677033,3_279_3
2017-09-18,1886570,711049.862865818,171129.151609895,0,948314.103849088,0,63340.1283763849,66164.1233221604,91.8796735854587,10508.7731892326,29206.9802340265,11759.6786581906,0,2011564.68177838,3_279_3
2017-09-25,2529721.66666667,711155.477068954,178294.814093068,0,1117304.90520531,0,301212.639111289,97055.4389822753,0.96929878036225,38983.5654500936,33505.1095057432,36392.1933179825,0,2513905.11203349,3_279_3
2017-10-02,2357930,711261.09127209,210962.392406897,33739.9869472656,1175864.80662999,0,342615.988303702,87444.679689422,0.0102238407922996,20912.5643932378,33080.514293,59809.5096549725,0,2675691.54381442,3_279_3
2017-10-09,3003391.66666667,711366.705475226,254380.831522232,0,1228437.18632412,0,298834.230571095,121949.764286933,140729.394985104,50095.0740084157,29690.304555435,17719.0632086958,0,2853202.55493726,3_279_3
2017-10-16,2283685,711472.319678362,283517.993182771,0,1148423.64460211,0,108731.838447015,91992.8053342642,2095.31432076091,50420.3805237462,33483.8333465417,121974.428361935,0,2552112.5577975,3_279_3
2017-10-23,2584721.66666667,711455.768852609,302274.579713967,0,1169377.78449671,0,221281.72073217,81551.4896570729,22.1969975408825,55614.2060761973,33008.1490975505,95148.594469627,0,2669734.49009345,3_279_3
2017-10-30,2565400,711439.218026856,338635.829206488,-151920.90710106,1252581.01246081,0,75297.9318457878,55487.7933060006,0.234136837055176,57429.4202099181,33765.4594774772,3202.92970431801,0,2375918.92127343,3_279_3
2017-11-06,3407085,711422.667201103,400198.967145583,0,1399672.1964019,0,111131.169511636,118468.938931502,194365.904040651,51366.1361681634,34973.1469355888,38898.264950708,0,3060497.39128683,3_279_3
2017-11-13,2803291.66666667,711406.116375349,449654.400644449,0,1410516.16469814,0,16831.4544269528,88537.9388685333,3432.33896878638,61888.752688235,6020.04138225016,25684.2558810934,0,2773971.46393379,3_279_3
2017-11-20,3303155,711389.565549596,438552.382616829,0,1456738.57202237,0,237124.551999112,94468.90747768,968.770379029871,52297.8950617816,642.835504989216,24217.5678300568,0,3016401.04844144,3_279_3
2017-11-27,3103743.33333333,711373.014723843,364407.569352397,0,1505397.72112408,0,59052.5338269284,66356.7752652059,43411.2045104905,48146.6486447457,39337.1223234236,111441.828767522,0,2948924.41853864,3_279_3
2017-12-04,2793875,711356.46389809,282386.793766209,0,1270991.51477789,0,146147.089966906,84475.0587148744,503.140668696179,41534.5161751878,37533.5383952097,22762.3312925131,0,2597690.44765557,3_279_3
2017-12-11,2260396.66666667,711161.220400029,252815.231481727,0,1137433.58035349,0,24839.8067247921,57887.6629475106,5.31248766896994,43405.887240628,35750.562707655,93522.8591730713,0,2356822.12351657,3_279_3
2017-12-18,2399176.66666667,710965.976901968,280736.074048933,0,1095681.79963401,0,261101.066709023,83890.455930692,0.0560348553006732,35472.8353498342,38270.5346093897,131425.25389372,0,2637544.05311242,3_279_3
2017-12-25,3827520,710770.733403908,313826.969897951,467566.151245077,1030363.03809654,0,324536.023053455,57405.0409689373,98911.1496191055,54400.3552045587,37253.7716252475,204626.291593601,0,3299659.52470838,3_279_3
2018-01-01,3109461.66666667,710575.489905847,298685.675257433,204240.631506161,1039019.78866193,0,146147.346605992,36896.6256875898,23158.7677871445,51237.5967232778,38749.254728622,289052.794337548,0,2837763.97120154,3_279_3
2018-01-08,2228128.33333333,710380.246407786,232023.218376133,0,1108963.86663608,0,24839.872592582,29534.1596522537,256.582060077677,56360.1964053975,39092.4880553961,288060.6956545,0,2489511.32584021,3_279_3
2018-01-15,2202593.33333333,710185.002909725,154865.150777115,0,958954.985202234,0,182254.70724797,17842.9114229043,105720.323250278,33803.7592619434,38259.5434650897,21336.3782939372,0,2223222.7618312,3_279_3
2018-01-22,1918293.33333333,709988.370115202,104990.871745601,0,895128.241770812,0,35443.1998151199,66606.3416173231,175800.313209696,17580.4907104171,32990.7323296059,5666.83205171924,0,2044195.3933655,3_279_3
2018-01-29,1862458.33333333,709791.737320679,84047.175271215,0,862589.552240342,0,119486.571172412,43733.0918381354,2916.64984421486,8345.51397756958,34403.911296678,9279.8634730746,0,1874594.06643432,3_279_3
2018-02-05,1975951.66666667,709595.104526156,68620.5835073396,0,975113.589537103,0,18579.718114779,27254.934142581,10701.6965271882,21387.1478438723,38101.4813806643,178551.560020254,0,2047905.81559994,3_279_3
2018-02-12,1827318.33333333,709398.471731632,40997.5834284097,0,866793.768578986,0,30218.617917055,66201.3687032697,115.437297342584,10364.7158812486,7022.92484008803,37311.6632177899,0,1768424.55159582,3_279_3
2018-02-19,1656268.33333333,709201.838937109,1374.25902361417,0,812609.961083981,0,3656.6493492494,43426.0095559469,17416.1505523567,4736.37735604691,759.919261150128,25520.6769511275,0,1618701.84207058,3_279_3
2018-02-26,1703790,709005.206142586,-43394.0956118076,0,771039.405684175,0,37081.6597216061,69303.5585802682,53085.0535015094,2103.11214892131,33170.8661945907,23996.7329293606,0,1655391.49929121,3_279_3
